title,url,image_url,year
CompletedMF Ghost2023EP12TV,https://otakudesu.fit/series/mf-ghost/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2023/10/1696649203-8959-63cDEEjJw1x7RXPi3DxKdQ2Q7oK.jpg?resize=200,300",2023
CompletedMigi to Dali2023EP13TV,https://otakudesu.fit/series/migi-to-dali/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2023/10/Migi-to-Dali.jpg?resize=200,300",2018
CompletedOjou to Banken-kun2023EP13TV,https://otakudesu.fit/series/ojou-to-banken-kun/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2023/10/Ojou-to-Banken-kun.jpg?resize=200,300",2025
CompletedOvertake!2023EP12TV,https://otakudesu.fit/series/overtake/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2023/10/1696649039-1538-fnv09j3fUnu4YM569E3nrn7SSjD.jpg?resize=200,300",2024
CompletedParadox Live the Animation2023EP12TV,https://otakudesu.fit/series/paradox-live-the-animation/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2023/10/1696649010-5241-IlM4T3N8rUumx7XV3wq2oLGmdX.jpg?resize=200,300",2023
Ragna Crimson2023EP23TV,https://otakudesu.fit/series/ragna-crimson/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2023/10/1696648972-4122-ba7Mav3rU1FSyt7ZJRFHlVJ9N8K.jpg?resize=200,300",1999
CompletedSeijo no Maryoku wa Bannou desu Season 22021EP12TV,https://otakudesu.fit/series/seijo-no-maryoku-wa-bannou-desu-season-2/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2023/10/Seijo-no-Maryoku-wa-Bannou-desu-Season-2.jpg?resize=200,300",2025
Seiken Gakuin no Maken Tsukai2023EP12TV,https://otakudesu.fit/series/seiken-gakuin-no-maken-tsukai/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2023/10/Seiken-Gakuin-no-Maken-Tsukai.jpg?resize=200,300",2024
CompletedShangri-La Frontier: Kusoge Hunter Kamige ni Idoman to su2023EP25TV,https://otakudesu.fit/series/shangri-la-frontier-kusoge-hunter-kamige-ni-idoman-to-su/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2023/10/1696648730-3893-aCGdpgNkgz66R1winFkTFsMAhlC.jpg?resize=200,300",2023
CompletedShy2023EP12TV,https://otakudesu.fit/series/shy/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2023/10/1696648668-1768-u2kzoSZNk0z3nS71p6UzSxzh3zQ.jpg?resize=200,300",2025
Sousou no Frieren2023EP28TV,https://otakudesu.fit/series/sousou-no-frieren/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2023/10/1696648630-3444-dqZENchTd7lp5zht7BdlqM7RBhD.jpg?resize=200,300",2025
CompletedTate no Yuusha no Nariagari Season 32019EP12TV,https://otakudesu.fit/series/tate-no-yuusha-no-nariagari-season-3/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2023/10/Tate-no-Yuusha-no-Nariagari-Season-3.png?resize=200,300",2025
CompletedToaru Ossan no VRMMO Katsudouki2023EP12TV,https://otakudesu.fit/series/toaru-ossan-no-vrmmo-katsudouki/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2023/10/1696584795-7667-g7bI6JkJ1VhlxgqEZpaWMLlEJ5Q.jpg?resize=200,300",2025
Tokyo Revengers: Tenjiku-hen2021EP13TV,https://otakudesu.fit/series/tokyo-revengers-tenjiku-hen/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2023/10/Tokyo-Revengers.jpg?resize=200,300",2023
CompletedUma Musume: Pretty Derby Season 32018EP13TV,https://otakudesu.fit/series/uma-musume-pretty-derby-season-3/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2023/10/1696584404-3902-9TVHxWbWAHiIQjzGTx1vXi95r2X.jpg?resize=200,300",2024
CompletedYuzuki-san Chi no Yonkyoudai.2023EP12TV,https://otakudesu.fit/series/yuzuki-san-chi-no-yonkyoudai/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2023/10/1696544628-8254-nGCldiTl1wfHdq8OtzTxikflxGm.jpg?resize=200,300",-
